Locacion,Codigo,NombreCliente,Ciudad,Ruta
I8,1813946,Cliente0021018,PIURA,139
I8,1813947,Cliente0021019,PIURA,135
I8,1813985,Cliente0021020,PIURA,163
I8,1813986,Cliente0021021,PIURA,104
I8,1813998,Cliente0021022,PIURA,900
I8,1813999,Cliente0021023,PIURA,150
I8,1814000,Cliente0021024,PIURA,149
I8,1814029,Cliente0021025,PIURA,142
I8,1814030,Cliente0021026,PIURA,116
I8,1814031,Cliente0021027,PIURA,116
I8,1814032,Cliente0021028,PIURA,116
I8,1814033,Cliente0021029,PIURA,116
I8,1814034,Cliente0021030,PIURA,115
I8,1814035,Cliente0021031,PIURA,111
I8,1814036,Cliente0021032,PIURA,111
I8,1814037,Cliente0021033,PIURA,111
I8,1814038,Cliente0021034,PIURA,113
I8,1814039,Cliente0021035,PIURA,115
I8,1814040,Cliente0021036,PIURA,109
I8,1814041,Cliente0021037,PIURA,116
I8,1814042,Cliente0021038,PIURA,114
I8,1814043,Cliente0021039,PIURA,114
I8,1814044,Cliente0021040,PIURA,114
I8,1814045,Cliente0021041,PIURA,114
I8,1814046,Cliente0021042,PIURA,114
I8,1814047,Cliente0021043,PIURA,116
I8,1814049,Cliente0021044,PIURA,114
I8,1814158,Cliente0021045,PIURA,143
I8,1814167,Cliente0021046,PIURA,123
I8,1814168,Cliente0021047,PIURA,900
I8,1814169,Cliente0021048,PIURA,119
I8,1814170,Cliente0021049,PIURA,900
I8,1814171,Cliente0021050,PIURA,123
I8,1814172,Cliente0021051,PIURA,900
I8,1814173,Cliente0021052,PIURA,123
I8,1814174,Cliente0021053,PIURA,900
I8,1814175,Cliente0021054,PIURA,121
I8,1814176,Cliente0021055,PIURA,900
I8,1814177,Cliente0021056,PIURA,121
I8,1814178,Cliente0021057,PIURA,900
I8,1814179,Cliente0021058,PIURA,121
I8,1814180,Cliente0021059,PIURA,900
I8,1814181,Cliente0021060,PIURA,121
I8,1814182,Cliente0021061,PIURA,900
I8,1814183,Cliente0021062,PIURA,121
I8,1814184,Cliente0021063,PIURA,900
I8,1814185,Cliente0021064,PIURA,121
I8,1814186,Cliente0021065,PIURA,900
I8,1814187,Cliente0021066,PIURA,121
I8,1814188,Cliente0021067,PIURA,900
I8,1814189,Cliente0021068,PIURA,121
I8,1814190,Cliente0021069,PIURA,900
I8,1814191,Cliente0021070,PIURA,121
I8,1814192,Cliente0021071,PIURA,900
I8,1814193,Cliente0021072,PIURA,121
I8,1814194,Cliente0021073,PIURA,900
I8,1814195,Cliente0021074,PIURA,121
I8,1814196,Cliente0021075,PIURA,900
I8,1814197,Cliente0021076,PIURA,121
I8,1814198,Cliente0021077,PIURA,900
I8,1814199,Cliente0021078,PIURA,123
I8,1814200,Cliente0021079,PIURA,900
I8,1814201,Cliente0021080,PIURA,123
I8,1814202,Cliente0021081,PIURA,900
I8,1814224,Cliente0021082,PIURA,125
I8,1814230,Cliente0021083,PIURA,107
I8,1814279,Cliente0021084,PIURA,159
I8,1814280,Cliente0021085,PIURA,159
I8,1814281,Cliente0021086,PIURA,159
I8,1814283,Cliente0021087,PIURA,156
I8,1814284,Cliente0021088,PIURA,156
I8,1814285,Cliente0021089,PIURA,156
I8,1814286,Cliente0021090,PIURA,159
I8,1814287,Cliente0021091,PIURA,159
I8,1814288,Cliente0021092,PIURA,159
I8,1814289,Cliente0021093,PIURA,159
I8,1814290,Cliente0021094,PIURA,156
I8,1814291,Cliente0021095,PIURA,156
I8,1814293,Cliente0021096,PIURA,156
I8,1814294,Cliente0021097,PIURA,156
I8,1814295,Cliente0021098,PIURA,156
I8,1814296,Cliente0021099,PIURA,156
I8,1814297,Cliente0021100,PIURA,156
I8,1814298,Cliente0021101,PIURA,171
I8,1814299,Cliente0021102,PIURA,159
I8,1814300,Cliente0021103,PIURA,156
I8,1814334,Cliente0021104,PIURA,163
I8,1814335,Cliente0021105,PIURA,144
I8,1814336,Cliente0021106,PIURA,146
I8,1814560,Cliente0021107,PIURA,107
I8,1814561,Cliente0021108,PIURA,164
I8,1814562,Cliente0021109,PIURA,105
I8,1814565,Cliente0021110,PIURA,900
I8,1814566,Cliente0021111,PIURA,116
I8,1814567,Cliente0021112,PIURA,113
I8,1814568,Cliente0021113,PIURA,116
I8,1814569,Cliente0021114,PIURA,900
I8,1814611,Cliente0021115,PIURA,163
I8,1814612,Cliente0021116,PIURA,105
I8,1814649,Cliente0021117,PIURA,105
I8,1814654,Cliente0021118,PIURA,120
I8,1814655,Cliente0021119,PIURA,120
I8,1814656,Cliente0021120,PIURA,120
I8,1814657,Cliente0021121,PIURA,120
I8,1814658,Cliente0021122,PIURA,120
I8,1814659,Cliente0021123,PIURA,103
I8,1814682,Cliente0021124,PIURA,149
I8,1814692,Cliente0021125,PIURA,113
I8,1814693,Cliente0021126,PIURA,109
I8,1814694,Cliente0021127,PIURA,116
I8,1814695,Cliente0021128,PIURA,116
I8,1814696,Cliente0021129,PIURA,115
I8,1814697,Cliente0021130,PIURA,115
I8,1814698,Cliente0021131,PIURA,900
I8,1814705,Cliente0021132,PIURA,129
I8,1814761,Cliente0021133,PIURA,164
I8,1814762,Cliente0021134,PIURA,164
I8,1814763,Cliente0021135,PIURA,105
I8,1814803,Cliente0021136,PIURA,132
I8,1814821,Cliente0021137,PIURA,116
I8,1814885,Cliente0021138,PIURA,110
I8,1814886,Cliente0021139,PIURA,163
I8,1814887,Cliente0021140,PIURA,163
I8,1814888,Cliente0021141,PIURA,163
I8,1814889,Cliente0021142,PIURA,163
I8,1814953,Cliente0021143,PIURA,102
I8,1814956,Cliente0021144,PIURA,124
I8,1814957,Cliente0021145,PIURA,128
I8,1894979,Cliente0021146,PIURA,119
I8,1898941,Cliente0021147,PIURA,103
I8,2002171,Cliente0021148,PIURA,151
I8,2002174,Cliente0021149,PIURA,150
I8,2002208,Cliente0021150,PIURA,149
I8,2002209,Cliente0021151,PIURA,149
I8,2004211,Cliente0021152,PIURA,118
I8,2004229,Cliente0021153,PIURA,150
I8,2004230,Cliente0021154,PIURA,900
I8,2004238,Cliente0021155,PIURA,149
I8,2004240,Cliente0021156,PIURA,151
I8,2004241,Cliente0021157,PIURA,122
I8,2004255,Cliente0021158,PIURA,143
I8,6000022,Cliente0021159,PIURA,101
I8,6000037,Cliente0021160,PIURA,163
I8,6000042,Cliente0021161,PIURA,101
I8,6000045,Cliente0021162,PIURA,163
I8,6000053,Cliente0021163,PIURA,101
I8,6000064,Cliente0021164,PIURA,101
I8,6000068,Cliente0021165,PIURA,101
I8,6000086,Cliente0021166,PIURA,104
I8,6000095,Cliente0021167,PIURA,104
I8,6000096,Cliente0021168,PIURA,104
I8,6000100,Cliente0021169,PIURA,104
I8,6000107,Cliente0021170,PIURA,900
I8,6000109,Cliente0021171,PIURA,104
I8,6000118,Cliente0021172,PIURA,105
I8,6000126,Cliente0021173,PIURA,124
I8,6000133,Cliente0021174,PIURA,105
I8,6000134,Cliente0021175,PIURA,105
I8,6000138,Cliente0021176,PIURA,124
I8,6000145,Cliente0021177,PIURA,105
I8,6000149,Cliente0021178,PIURA,103
I8,6000163,Cliente0021179,PIURA,105
I8,6000164,Cliente0021180,PIURA,105
I8,6000166,Cliente0021181,PIURA,103
I8,6000177,Cliente0021182,PIURA,106
I8,6000182,Cliente0021183,PIURA,106
I8,6000183,Cliente0021184,PIURA,101
I8,6000186,Cliente0021185,PIURA,104
I8,6000194,Cliente0021186,PIURA,102
I8,6000199,Cliente0021187,PIURA,900
I8,6000203,Cliente0021188,PIURA,102
I8,6000204,Cliente0021189,PIURA,102
I8,6000209,Cliente0021190,PIURA,102
I8,6000211,Cliente0021191,PIURA,102
I8,6000225,Cliente0021192,PIURA,101
I8,6000254,Cliente0021193,PIURA,101
I8,6000276,Cliente0021194,PIURA,102
I8,6000280,Cliente0021195,PIURA,101
I8,6000294,Cliente0021196,PIURA,102
I8,6000314,Cliente0021197,PIURA,103
I8,6000315,Cliente0021198,PIURA,103
I8,6000316,Cliente0021199,PIURA,103
I8,6000320,Cliente0021200,PIURA,103
I8,6000321,Cliente0021201,PIURA,103
I8,6000335,Cliente0021202,PIURA,114
I8,6000337,Cliente0021203,PIURA,114
I8,6000338,Cliente0021204,PIURA,114
I8,6000342,Cliente0021205,PIURA,113
I8,6000344,Cliente0021206,PIURA,113
I8,6000345,Cliente0021207,PIURA,113
I8,6000356,Cliente0021208,PIURA,113
I8,6000359,Cliente0021209,PIURA,113
I8,6000365,Cliente0021210,PIURA,113
I8,6000393,Cliente0021211,PIURA,104
I8,6000424,Cliente0021212,PIURA,163
I8,6000462,Cliente0021213,PIURA,114
I8,6000490,Cliente0021214,PIURA,115
I8,6000507,Cliente0021215,PIURA,112
I8,6000523,Cliente0021216,PIURA,114
I8,6000524,Cliente0021217,PIURA,116
I8,6000529,Cliente0021218,PIURA,103
I8,6000635,Cliente0021219,PIURA,105
I8,6000714,Cliente0021220,PIURA,103
I8,6000779,Cliente0021221,PIURA,104
I8,6000874,Cliente0021222,PIURA,104
I8,6000987,Cliente0021223,PIURA,900
I8,6001001,Cliente0021224,PIURA,110
I8,6001112,Cliente0021225,PIURA,118
I8,6001144,Cliente0021226,PIURA,120
I8,6001343,Cliente0021227,PIURA,122
I8,6001379,Cliente0021228,PIURA,900
I8,6001660,Cliente0021229,PIURA,126
I8,6001740,Cliente0021230,PIURA,126
I8,6001996,Cliente0021231,PIURA,123
I8,6002247,Cliente0021232,PIURA,132
I8,6002257,Cliente0021233,PIURA,133
I8,6002310,Cliente0021234,PIURA,135
I8,6002317,Cliente0021235,PIURA,136
I8,6002323,Cliente0021236,PIURA,136
I8,6002342,Cliente0021237,PIURA,135
I8,6002347,Cliente0021238,PIURA,135
I8,6002352,Cliente0021239,PIURA,131
I8,6002353,Cliente0021240,PIURA,131
I8,6002365,Cliente0021241,PIURA,131
I8,6002366,Cliente0021242,PIURA,131
I8,6002384,Cliente0021243,PIURA,138
I8,6002454,Cliente0021244,PIURA,131
I8,6002503,Cliente0021245,PIURA,136
I8,6002510,Cliente0021246,PIURA,135
I8,6002549,Cliente0021247,PIURA,900
I8,6002557,Cliente0021248,PIURA,139
I8,6002558,Cliente0021249,PIURA,139
I8,6002607,Cliente0021250,PIURA,117
I8,6002623,Cliente0021251,PIURA,104
I8,6002672,Cliente0021252,PIURA,102
I8,6002693,Cliente0021253,PIURA,103
I8,6002740,Cliente0021254,PIURA,103
I8,6002743,Cliente0021255,PIURA,114
I8,6002780,Cliente0021256,PIURA,140
I8,6002858,Cliente0021257,PIURA,107
I8,6002860,Cliente0021258,PIURA,116
I8,6002958,Cliente0021259,PIURA,114
I8,6003014,Cliente0021260,PIURA,101
I8,6003032,Cliente0021261,PIURA,113
I8,6003065,Cliente0021262,PIURA,101
I8,6003203,Cliente0021263,PIURA,103
I8,6003240,Cliente0021264,PIURA,102
I8,6003267,Cliente0021265,PIURA,102
I8,6003286,Cliente0021266,PIURA,900
I8,6003305,Cliente0021267,PIURA,119
I8,6003321,Cliente0021268,PIURA,117
I8,6003326,Cliente0021269,PIURA,110
I8,6003344,Cliente0021270,PIURA,102
I8,6003389,Cliente0021271,PIURA,135
I8,6003393,Cliente0021272,PIURA,900
I8,6003415,Cliente0021273,PIURA,134
I8,6003417,Cliente0021274,PIURA,134
I8,6003424,Cliente0021275,PIURA,134
I8,6003435,Cliente0021276,PIURA,135
I8,6003439,Cliente0021277,PIURA,134
I8,6003454,Cliente0021278,PIURA,131
I8,6003459,Cliente0021279,PIURA,131
I8,6003463,Cliente0021280,PIURA,131
I8,6003481,Cliente0021281,PIURA,131
I8,6003496,Cliente0021282,PIURA,132
I8,6003513,Cliente0021283,PIURA,132
I8,6003535,Cliente0021284,PIURA,138
I8,6003541,Cliente0021285,PIURA,138
I8,6003551,Cliente0021286,PIURA,900
I8,6003553,Cliente0021287,PIURA,133
I8,6003555,Cliente0021288,PIURA,140
I8,6003560,Cliente0021289,PIURA,133
I8,6003563,Cliente0021290,PIURA,138
I8,6003576,Cliente0021291,PIURA,137
I8,6003599,Cliente0021292,PIURA,143
I8,6003602,Cliente0021293,PIURA,140
I8,6003604,Cliente0021294,PIURA,141
I8,6003606,Cliente0021295,PIURA,140
I8,6003610,Cliente0021296,PIURA,140
I8,6003615,Cliente0021297,PIURA,140
I8,6003616,Cliente0021298,PIURA,900
I8,6003623,Cliente0021299,PIURA,133
I8,6003625,Cliente0021300,PIURA,138
I8,6003628,Cliente0021301,PIURA,900
I8,6003632,Cliente0021302,PIURA,141
I8,6003641,Cliente0021303,PIURA,141
I8,6003647,Cliente0021304,PIURA,146
I8,6003667,Cliente0021305,PIURA,146
I8,6003721,Cliente0021306,PIURA,132
I8,6003722,Cliente0021307,PIURA,140
I8,6003725,Cliente0021308,PIURA,132
I8,6003735,Cliente0021309,PIURA,157
I8,6003737,Cliente0021310,PIURA,132
I8,6003745,Cliente0021311,PIURA,136
I8,6003755,Cliente0021312,PIURA,136
I8,6003756,Cliente0021313,PIURA,137
I8,6003760,Cliente0021314,PIURA,146
I8,6003773,Cliente0021315,PIURA,142
I8,6003803,Cliente0021316,PIURA,139
I8,6003805,Cliente0021317,PIURA,142
I8,6003806,Cliente0021318,PIURA,900
I8,6003807,Cliente0021319,PIURA,142
I8,6003808,Cliente0021320,PIURA,142
I8,6003811,Cliente0021321,PIURA,142
I8,6003826,Cliente0021322,PIURA,143
I8,6003847,Cliente0021323,PIURA,145
I8,6003848,Cliente0021324,PIURA,145
I8,6003867,Cliente0021325,PIURA,145
I8,6003878,Cliente0021326,PIURA,145
I8,6003883,Cliente0021327,PIURA,145
I8,6003884,Cliente0021328,PIURA,145
I8,6003890,Cliente0021329,PIURA,138
I8,6003893,Cliente0021330,PIURA,138
I8,6003899,Cliente0021331,PIURA,139
I8,6003900,Cliente0021332,PIURA,137
I8,6003904,Cliente0021333,PIURA,900
I8,6003907,Cliente0021334,PIURA,139
I8,6003917,Cliente0021335,PIURA,137
I8,6003933,Cliente0021336,PIURA,136
I8,6003934,Cliente0021337,PIURA,136
I8,6003939,Cliente0021338,PIURA,136
I8,6003946,Cliente0021339,PIURA,136
I8,6003957,Cliente0021340,PIURA,136
I8,6003963,Cliente0021341,PIURA,140
I8,6003969,Cliente0021342,PIURA,134
I8,6003973,Cliente0021343,PIURA,134
I8,6003974,Cliente0021344,PIURA,134
I8,6003980,Cliente0021345,PIURA,135
I8,6003981,Cliente0021346,PIURA,135
I8,6003983,Cliente0021347,PIURA,135
I8,6003986,Cliente0021348,PIURA,133
I8,6003996,Cliente0021349,PIURA,134
I8,6004005,Cliente0021350,PIURA,135
I8,6004012,Cliente0021351,PIURA,132
I8,6004032,Cliente0021352,PIURA,135
I8,6004035,Cliente0021353,PIURA,135
I8,6004039,Cliente0021354,PIURA,135
I8,6004042,Cliente0021355,PIURA,900
I8,6004071,Cliente0021356,PIURA,147
I8,6004073,Cliente0021357,PIURA,147
I8,6004077,Cliente0021358,PIURA,142
I8,6004129,Cliente0021359,PIURA,145
I8,6004131,Cliente0021360,PIURA,147
I8,6004227,Cliente0021361,PIURA,140
I8,6004514,Cliente0021362,PIURA,142
I8,6004552,Cliente0021363,PIURA,140
I8,6004565,Cliente0021364,PIURA,142
I8,6004646,Cliente0021365,PIURA,141
I8,6004681,Cliente0021366,PIURA,148
I8,6004837,Cliente0021367,PIURA,131
I8,6005293,Cliente0021368,PIURA,144
I8,6005420,Cliente0021369,PIURA,146
I8,6005756,Cliente0021370,PIURA,140
I8,6005770,Cliente0021371,PIURA,147
I8,6005800,Cliente0021372,PIURA,106
I8,6005839,Cliente0021373,PIURA,138
I8,6005862,Cliente0021374,PIURA,134
I8,6005873,Cliente0021375,PIURA,111
I8,6005889,Cliente0021376,PIURA,132
I8,6005921,Cliente0021377,PIURA,101
I8,6005963,Cliente0021378,PIURA,105
I8,6006061,Cliente0021379,PIURA,132
I8,6006074,Cliente0021380,PIURA,134
I8,6006085,Cliente0021381,PIURA,102
I8,6006096,Cliente0021382,PIURA,134
I8,6006107,Cliente0021383,PIURA,139
I8,6006143,Cliente0021384,PIURA,103
I8,6006154,Cliente0021385,PIURA,142
I8,6006183,Cliente0021386,PIURA,114
I8,6006195,Cliente0021387,PIURA,132
I8,6006196,Cliente0021388,PIURA,132
I8,6006212,Cliente0021389,PIURA,102
I8,6006254,Cliente0021390,PIURA,131
I8,6006255,Cliente0021391,PIURA,131
I8,6006259,Cliente0021392,PIURA,138
I8,6006272,Cliente0021393,PIURA,114
I8,6006278,Cliente0021394,PIURA,105
I8,6006304,Cliente0021395,PIURA,900
I8,6006319,Cliente0021396,PIURA,134
I8,6006335,Cliente0021397,PIURA,142
I8,6006336,Cliente0021398,PIURA,142
I8,6006358,Cliente0021399,PIURA,138
I8,6006415,Cliente0021400,PIURA,101
I8,6006424,Cliente0021401,PIURA,143
I8,6006430,Cliente0021402,PIURA,105
I8,6006459,Cliente0021403,PIURA,134
I8,6006540,Cliente0021404,PIURA,132
I8,6006545,Cliente0021405,PIURA,134
I8,6006565,Cliente0021406,PIURA,105
I8,6006607,Cliente0021407,PIURA,101
I8,6006630,Cliente0021408,PIURA,124
I8,6006640,Cliente0021409,PIURA,143
I8,6006652,Cliente0021410,PIURA,900
I8,6006681,Cliente0021411,PIURA,136
I8,6006682,Cliente0021412,PIURA,131
I8,6006695,Cliente0021413,PIURA,134
I8,6006722,Cliente0021414,PIURA,135
I8,6006730,Cliente0021415,PIURA,139
I8,6006742,Cliente0021416,PIURA,137
I8,6006774,Cliente0021417,PIURA,133
I8,6006775,Cliente0021418,PIURA,134
I8,6006785,Cliente0021419,PIURA,122
I8,6006791,Cliente0021420,PIURA,102
I8,6006811,Cliente0021421,PIURA,103
I8,6006817,Cliente0021422,PIURA,102
I8,6006831,Cliente0021423,PIURA,135
I8,6006835,Cliente0021424,PIURA,147
I8,6006844,Cliente0021425,PIURA,135
I8,6006857,Cliente0021426,PIURA,900
I8,6006865,Cliente0021427,PIURA,139
I8,6006877,Cliente0021428,PIURA,123
I8,6006885,Cliente0021429,PIURA,131
I8,6006886,Cliente0021430,PIURA,131
I8,6006888,Cliente0021431,PIURA,133
I8,6006896,Cliente0021432,PIURA,133
I8,6006935,Cliente0021433,PIURA,138
I8,6006944,Cliente0021434,PIURA,101
I8,6006985,Cliente0021435,PIURA,138
I8,6007021,Cliente0021436,PIURA,133
I8,6007043,Cliente0021437,PIURA,142
I8,6007044,Cliente0021438,PIURA,142
I8,6007072,Cliente0021439,PIURA,139
I8,6007074,Cliente0021440,PIURA,115
I8,6007077,Cliente0021441,PIURA,134
I8,6007114,Cliente0021442,PIURA,145
I8,6007118,Cliente0021443,PIURA,900
I8,6007122,Cliente0021444,PIURA,132
I8,6007150,Cliente0021445,PIURA,131
I8,6007171,Cliente0021446,PIURA,138
I8,6007187,Cliente0021447,PIURA,900
I8,6007189,Cliente0021448,PIURA,131
I8,6007201,Cliente0021449,PIURA,101
I8,6007224,Cliente0021450,PIURA,137
I8,6007239,Cliente0021451,PIURA,134
I8,6007260,Cliente0021452,PIURA,104
I8,6007261,Cliente0021453,PIURA,146
I8,6007278,Cliente0021454,PIURA,138
I8,6007307,Cliente0021455,PIURA,137
I8,6007347,Cliente0021456,PIURA,139
I8,6007363,Cliente0021457,PIURA,115
I8,6007366,Cliente0021458,PIURA,135
I8,6007369,Cliente0021459,PIURA,141
I8,6007380,Cliente0021460,PIURA,131
I8,6007391,Cliente0021461,PIURA,114
I8,6007409,Cliente0021462,PIURA,131
I8,6007433,Cliente0021463,PIURA,131
I8,6007452,Cliente0021464,PIURA,113
I8,6007456,Cliente0021465,PIURA,135
I8,6007507,Cliente0021466,PIURA,143
I8,6007517,Cliente0021467,PIURA,134
I8,6007520,Cliente0021468,PIURA,143
I8,6007621,Cliente0021469,PIURA,104
I8,6007736,Cliente0021470,PIURA,135
I8,6007767,Cliente0021471,PASCO,900
I8,6007768,Cliente0021472,PIURA,113
I8,6007816,Cliente0021473,PIURA,143
I8,6007819,Cliente0021474,PIURA,138
I8,6007886,Cliente0021475,PIURA,900
I8,6007925,Cliente0021476,PIURA,135
I8,6007935,Cliente0021477,PIURA,134
I8,6007973,Cliente0021478,PIURA,145
I8,6007995,Cliente0021479,PIURA,135
I8,6008005,Cliente0021480,PIURA,138
I8,6008064,Cliente0021481,PIURA,150
I8,6008065,Cliente0021482,PIURA,150
I8,6008098,Cliente0021483,PIURA,151
I8,6021270,Cliente0021484,PIURA,900
I8,6021278,Cliente0021485,PIURA,113
I8,6021322,Cliente0021486,PIURA,134
I8,6021323,Cliente0021487,PIURA,131
I8,6021326,Cliente0021488,PIURA,145
I8,6021332,Cliente0021489,PIURA,104
I8,6021339,Cliente0021490,PIURA,900
I8,6021362,Cliente0021491,PIURA,102
I8,6021444,Cliente0021492,PIURA,151
I8,6021450,Cliente0021493,PIURA,150
I8,6021457,Cliente0021494,PIURA,900
I8,6021473,Cliente0021495,PIURA,142
I8,6021590,Cliente0021496,PIURA,900
I8,6021647,Cliente0021497,PIURA,136
I8,6021698,Cliente0021498,PIURA,101
I8,6021701,Cliente0021499,PIURA,133
I8,6021729,Cliente0021500,PIURA,900
I8,6021773,Cliente0021501,PIURA,103
I8,6021806,Cliente0021502,PIURA,139
I8,6021811,Cliente0021503,PIURA,900
I8,6021817,Cliente0021504,PIURA,136
I8,6021846,Cliente0021505,PIURA,134
I8,6021867,Cliente0021506,PIURA,142
I8,6021877,Cliente0021507,PIURA,131
I8,6021878,Cliente0021508,PIURA,131
I8,6021886,Cliente0021509,PIURA,142
I8,6021963,Cliente0021510,PIURA,105
I8,6021964,Cliente0021511,PIURA,103
I8,6021966,Cliente0021512,PIURA,900
I8,6021967,Cliente0021513,PIURA,110
I8,6022006,Cliente0021514,PIURA,116
I8,6022014,Cliente0021515,PIURA,109
I8,6022061,Cliente0021516,PIURA,118
I8,6022064,Cliente0021517,PIURA,118
I8,6022072,Cliente0021518,PIURA,121
I8,6022084,Cliente0021519,PIURA,138
I8,6022085,Cliente0021520,PIURA,137
I8,6022101,Cliente0021521,PIURA,112
I8,6022114,Cliente0021522,PIURA,110
I8,6022119,Cliente0021523,PIURA,110
I8,6022173,Cliente0021524,PIURA,900
I8,6022175,Cliente0021525,PIURA,120
I8,6022192,Cliente0021526,PIURA,900
I8,6022195,Cliente0021527,PIURA,121
I8,6022203,Cliente0021528,PIURA,121
I8,6022206,Cliente0021529,PIURA,121
I8,6022212,Cliente0021530,PIURA,120
I8,6022218,Cliente0021531,PIURA,120
I8,6022231,Cliente0021532,PIURA,120
I8,6022242,Cliente0021533,PIURA,118
I8,6022248,Cliente0021534,PIURA,118
I8,6022249,Cliente0021535,PIURA,118
I8,6022250,Cliente0021536,PIURA,118
I8,6022253,Cliente0021537,PIURA,104
I8,6022266,Cliente0021538,PIURA,104
I8,6022268,Cliente0021539,PIURA,104
I8,6022281,Cliente0021540,PIURA,107
I8,6022289,Cliente0021541,PIURA,107
I8,6022316,Cliente0021542,PIURA,122
I8,6022320,Cliente0021543,PIURA,123
I8,6022326,Cliente0021544,PIURA,119
I8,6022336,Cliente0021545,PIURA,107
I8,6022367,Cliente0021546,PIURA,120
I8,6022375,Cliente0021547,PIURA,120
I8,6022377,Cliente0021548,PIURA,120
I8,6022380,Cliente0021549,PIURA,122
I8,6022383,Cliente0021550,PIURA,120
I8,6022385,Cliente0021551,PIURA,120
I8,6022456,Cliente0021552,PIURA,123
I8,6022458,Cliente0021553,PIURA,119
I8,6022470,Cliente0021554,PIURA,122
I8,6022471,Cliente0021555,PIURA,122
I8,6022477,Cliente0021556,PIURA,121
I8,6022480,Cliente0021557,PIURA,122
I8,6022498,Cliente0021558,PIURA,122
I8,6022510,Cliente0021559,PIURA,121
I8,6022518,Cliente0021560,PIURA,123
I8,6022535,Cliente0021561,PIURA,121
I8,6022538,Cliente0021562,PIURA,121
I8,6022568,Cliente0021563,PIURA,123
I8,6022574,Cliente0021564,PIURA,123
I8,6022582,Cliente0021565,PIURA,123
I8,6022704,Cliente0021566,PIURA,114
I8,6022796,Cliente0021567,PIURA,900
I8,6022800,Cliente0021568,PIURA,133
I8,6022808,Cliente0021569,PIURA,121
I8,6022812,Cliente0021570,PIURA,121
I8,6022823,Cliente0021571,PIURA,900
I8,6022828,Cliente0021572,PIURA,122
I8,6022838,Cliente0021573,PIURA,121
I8,6022842,Cliente0021574,PIURA,122
I8,6022846,Cliente0021575,PIURA,123
I8,6022849,Cliente0021576,PIURA,121
I8,6022880,Cliente0021577,PIURA,120
I8,6022890,Cliente0021578,PIURA,139
I8,6022958,Cliente0021579,PIURA,104
I8,6022997,Cliente0021580,PIURA,122
I8,6023007,Cliente0021581,PIURA,121
I8,6023018,Cliente0021582,PIURA,123
I8,6023044,Cliente0021583,PIURA,900
I8,6023079,Cliente0021584,PIURA,132
I8,6023187,Cliente0021585,PIURA,900
I8,6023257,Cliente0021586,PIURA,900
I8,6023287,Cliente0021587,PIURA,121
I8,6023320,Cliente0021588,PIURA,141
I8,6023327,Cliente0021589,PIURA,900
I8,6023388,Cliente0021590,PIURA,133
I8,6023397,Cliente0021591,PIURA,103
I8,6023421,Cliente0021592,PIURA,112
I8,6023438,Cliente0021593,PIURA,111
I8,6023447,Cliente0021594,PIURA,164
I8,6023490,Cliente0021595,PIURA,118
I8,6023519,Cliente0021596,PIURA,121
I8,6023529,Cliente0021597,PIURA,123
I8,6023553,Cliente0021598,PIURA,900
I8,6023603,Cliente0021599,PIURA,101
I8,6023613,Cliente0021600,PIURA,134
I8,6023618,Cliente0021601,PIURA,118
I8,6023747,Cliente0021602,PIURA,123
I8,6023774,Cliente0021603,PIURA,135
I8,6023796,Cliente0021604,PIURA,135
I8,6023829,Cliente0021605,PIURA,109
I8,6023850,Cliente0021606,PIURA,111
I8,6023884,Cliente0021607,PIURA,106
I8,6023973,Cliente0021608,PIURA,132
I8,6023983,Cliente0021609,PIURA,122
I8,6023986,Cliente0021610,PIURA,900
I8,6024007,Cliente0021611,PIURA,145
I8,6024056,Cliente0021612,PIURA,139
I8,6024216,Cliente0021613,PIURA,900
I8,6024219,Cliente0021614,PIURA,105
I8,6024241,Cliente0021615,PIURA,133
I8,6024244,Cliente0021616,PIURA,900
I8,6024266,Cliente0021617,PIURA,122
I8,6024289,Cliente0021618,PIURA,144
I8,6024312,Cliente0021619,PIURA,134
I8,6024351,Cliente0021620,PIURA,134
I8,6024383,Cliente0021621,PIURA,112
I8,6024465,Cliente0021622,PIURA,900
I8,6024500,Cliente0021623,PIURA,123
I8,6024524,Cliente0021624,PIURA,143
I8,6024557,Cliente0021625,PIURA,121
I8,6024586,Cliente0021626,PIURA,132
I8,6024589,Cliente0021627,PIURA,134
I8,6024620,Cliente0021628,PIURA,138
I8,6024646,Cliente0021629,PIURA,119
I8,6024707,Cliente0021630,PIURA,900
I8,6024763,Cliente0021631,PIURA,136
I8,6024773,Cliente0021632,PIURA,131
I8,6024830,Cliente0021633,PIURA,133
I8,6024835,Cliente0021634,PIURA,133
I8,6024883,Cliente0021635,PIURA,125
I8,6025063,Cliente0021636,PIURA,125
I8,6025093,Cliente0021637,PIURA,130
I8,6025133,Cliente0021638,PIURA,130
I8,6025137,Cliente0021639,PIURA,127
I8,6025216,Cliente0021640,PIURA,120
I8,6025220,Cliente0021641,PIURA,122
I8,6025234,Cliente0021642,PIURA,122
I8,6025237,Cliente0021643,PIURA,113
I8,6025247,Cliente0021644,PIURA,113
I8,6025257,Cliente0021645,PIURA,122
I8,6025269,Cliente0021646,PIURA,122
I8,6025289,Cliente0021647,PIURA,113
I8,6025292,Cliente0021648,PIURA,110
I8,6025308,Cliente0021649,PIURA,122
I8,6025315,Cliente0021650,PIURA,108
I8,6025330,Cliente0021651,PIURA,108
I8,6025338,Cliente0021652,PIURA,108
